step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2888269153_95968367_stopped,cluster_2888269153_95968367_accumulated_waiting_time,cluster_2888269153_95968367_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3570.0,9,189.0,5.5588235294117645,7.915761025536587,3,103.0,0.3412558110270775,3,103.0
3575.0,9,174.0,5.612903225806452,8.786909645915701,6,129.0,0.24007532130731102,6,129.0
3580.0,4,165.0,5.15625,9.373719120989387,3,191.0,0.418598477388278,3,191.0
3585.0,5,142.0,4.896551724137931,9.02802945038284,5,212.0,0.15463864370197158,5,212.0
3590.0,4,161.0,5.366666666666666,7.531724944960358,4,248.0,0.16496525698392284,4,248.0
3595.0,5,185.0,5.606060606060606,9.12797427020224,5,250.0,0.3451926251519401,5,250.0
3600.0,7,213.0,6.65625,7.502238602633747,7,266.0,0.1593797473241649,7,266.0
3605.0,9,256.0,8.0,6.525526608898506,9,309.0,0.08473827009058145,9,309.0
3610.0,10,103.0,2.942857142857143,7.938323604350481,10,286.0,0.1485609274884157,10,286.0
3615.0,8,81.0,2.3823529411764706,7.141902962723881,8,182.0,0.14749403697017674,8,182.0
3620.0,14,135.0,3.6486486486486487,5.4912690641418775,14,237.0,0.08975507121675468,14,237.0
3625.0,20,225.0,6.081081081081081,5.945790961732255,18,319.0,0.11893259029584137,18,319.0
3630.0,10,96.0,2.526315789473684,5.953281466896091,8,270.0,0.14671781976181184,8,270.0
3635.0,8,53.0,1.325,6.468667768757254,7,198.0,0.1216332041642078,7,198.0
3640.0,10,74.0,1.7209302325581395,7.883390322692792,8,249.0,0.1756134304875555,8,249.0
3645.0,17,145.0,3.625,7.208430390811205,11,295.0,0.146900151389224,11,295.0
3650.0,15,123.0,3.1538461538461537,5.985085361541189,11,266.0,0.06966614244084829,11,266.0
3655.0,13,133.0,3.5945945945945947,6.532874832203883,13,227.0,0.03548372231552862,13,227.0
3660.0,3,22.0,0.6666666666666666,6.847248152793908,3,126.0,0.1174390868307567,3,126.0
3665.0,2,27.0,0.84375,10.789917336850387,2,43.0,0.348535792785344,2,43.0
3670.0,1,3.0,0.08823529411764706,12.439888474830987,1,41.0,0.45961966548801964,1,41.0
3675.0,2,12.0,0.375,9.956724048560023,2,27.0,0.4140734180283306,2,27.0
3680.0,8,42.0,1.3548387096774193,8.592201651031589,5,45.0,0.264555482450378,5,45.0
3685.0,12,90.0,2.8125,7.199823304444116,8,76.0,0.18181291864004925,8,76.0
3690.0,13,113.0,3.53125,5.617700031841711,11,122.0,0.0940908360154753,11,122.0
3695.0,10,110.0,3.3333333333333335,6.650015474150498,8,152.0,0.09562728530143683,8,152.0
3700.0,10,152.0,4.75,7.776620689441001,10,171.0,0.18703268401079587,10,171.0
3705.0,12,208.0,6.117647058823529,6.7354972623874065,10,227.0,0.14679576923700682,10,227.0
3710.0,9,105.0,3.088235294117647,6.044287593501277,6,192.0,0.1219556888543676,6,192.0
3715.0,11,115.0,3.2857142857142856,7.921928277191715,8,154.0,0.13437511316104905,8,154.0
3720.0,12,166.0,5.03030303030303,7.407021731757775,9,160.0,0.18311462868454922,9,160.0
3725.0,14,233.0,6.852941176470588,6.519421501734904,11,210.0,0.058830704506748425,11,210.0
3730.0,15,302.0,9.151515151515152,6.146437019669511,11,261.0,0.015518722061474798,11,261.0
3735.0,17,371.0,10.911764705882353,5.3445813042084245,11,304.0,0.08764147648791688,11,304.0
3740.0,13,339.0,9.970588235294118,5.307599977564401,12,356.0,0.07192599508101247,12,356.0
3745.0,15,405.0,11.571428571428571,5.860545761965903,13,418.0,0.05905466980742752,13,418.0
3750.0,4,35.0,0.875,8.49296257930452,2,223.0,0.2040758537299481,2,223.0
3755.0,10,66.0,1.736842105263158,9.429040278231787,4,68.0,0.1633606834908444,4,68.0
3760.0,11,118.0,3.3714285714285714,8.099233500247168,5,60.0,0.10305492681596509,5,60.0
3765.0,15,185.0,5.4411764705882355,6.4031195167840425,7,93.0,0.06640555291008096,7,93.0
3770.0,11,208.0,5.777777777777778,6.646542072474751,3,85.0,0.2251991340855226,3,85.0
3775.0,12,254.0,6.864864864864865,7.409566530930599,3,86.0,0.011499992427262986,3,86.0
3780.0,15,325.0,9.558823529411764,7.285344851150736,4,105.0,0.17917877554242626,4,105.0
3785.0,16,391.0,10.567567567567568,5.915551263393553,6,125.0,0.26174656208421765,6,125.0
3790.0,14,350.0,10.0,5.119995514555365,8,163.0,0.08751357284192218,8,163.0
3795.0,11,236.0,6.9411764705882355,4.4042914249790455,8,192.0,0.07179207752831464,8,192.0
3800.0,11,259.0,6.815789473684211,7.041830958836095,9,236.0,0.21642361798475587,9,236.0
3805.0,8,128.0,3.2,8.005846677936336,5,199.0,0.0998739287757898,5,199.0
3810.0,10,116.0,2.761904761904762,7.750055734549084,6,204.0,0.22930203352135559,6,204.0
3815.0,9,71.0,1.6136363636363635,7.7080766607405815,3,232.0,0.2086352880797499,3,232.0
3820.0,10,112.0,2.731707317073171,7.907903420425642,4,240.0,0.303316731030088,4,240.0
3825.0,10,152.0,3.619047619047619,9.547680506073133,5,143.0,0.21847631701774545,5,143.0
3830.0,10,168.0,3.9069767441860463,8.997488261144998,6,173.0,0.17620156671705964,6,173.0
3835.0,17,237.0,5.1521739130434785,7.148586319375903,11,243.0,0.15480175418172384,11,243.0
3840.0,19,326.0,7.5813953488372094,5.076921929909826,12,337.0,0.1497182692346445,12,337.0
3845.0,24,435.0,9.886363636363637,4.510139298684089,16,407.0,0.1304046202207498,16,407.0
3850.0,16,296.0,6.5777777777777775,4.629520437200213,14,438.0,0.07902403020419933,14,438.0
3855.0,16,346.0,7.521739130434782,6.521382895568851,15,495.0,0.10551907310222489,15,495.0
3860.0,18,432.0,9.0,7.1905883813754405,16,634.0,0.15196869635620833,16,634.0
3865.0,21,521.0,10.63265306122449,5.5500807421340586,18,691.0,0.08845781421065323,18,691.0
3870.0,22,444.0,9.446808510638299,5.080642839645277,19,679.0,0.06222969502125445,19,679.0
3875.0,19,330.0,7.333333333333333,5.07516951004093,16,677.0,0.08088430524267612,16,677.0
3880.0,20,425.0,9.444444444444445,4.557797175868695,18,713.0,0.0860871944695544,18,713.0
3885.0,26,528.0,11.478260869565217,3.701180937598377,24,841.0,0.10255074924874381,24,841.0
3890.0,28,657.0,13.97872340425532,2.9135184926509865,27,975.0,0.028087028493216325,27,975.0
3895.0,25,665.0,13.3,4.5841185390705155,24,1051.0,0.03597309183744936,24,1051.0
3900.0,22,757.0,15.770833333333334,4.728734116876851,22,1125.0,0.04196660121515504,22,1125.0
3905.0,24,846.0,16.58823529411765,5.361985780468316,22,1227.0,0.03147641284050701,22,1227.0
3910.0,24,958.0,18.07547169811321,6.084018427276403,24,1342.0,0.09899565294731659,24,1342.0
3915.0,13,315.0,5.943396226415095,5.5459478319643125,13,1107.0,0.11352629390938249,13,1107.0
3920.0,14,214.0,4.115384615384615,7.342483654544744,13,632.0,0.1582905534027865,13,632.0
3925.0,14,157.0,3.019230769230769,7.814109369078897,14,577.0,0.13956403803483716,14,577.0
3930.0,19,187.0,3.816326530612245,5.895795152141285,17,500.0,0.08595510134939653,17,500.0
3935.0,23,296.0,6.166666666666667,5.205264071562291,21,516.0,0.018854451479540554,21,516.0
3940.0,12,128.0,2.6122448979591835,6.660278979114513,10,472.0,0.17933141041161657,10,472.0
3945.0,11,122.0,2.595744680851064,7.318591074013609,10,366.0,0.13428435916293435,10,366.0
3950.0,18,192.0,4.266666666666667,6.941307140665564,15,441.0,0.10544189068560188,15,441.0
3955.0,18,258.0,6.0,7.052477172242865,17,527.0,0.10923778996587052,17,527.0
3960.0,18,315.0,7.0,6.186019713275487,18,572.0,0.12036862662178262,18,572.0
3965.0,22,417.0,9.477272727272727,4.860120055033381,22,649.0,0.035766952571348265,22,649.0
3970.0,14,215.0,4.777777777777778,6.785309797112844,13,572.0,0.08390495014824158,13,572.0
3975.0,9,137.0,2.8541666666666665,8.32451056615498,8,294.0,0.19130200113528134,8,294.0
3980.0,6,35.0,0.7954545454545454,8.758074256145981,4,167.0,0.2234717254875446,4,167.0
3985.0,8,60.0,1.3636363636363635,8.539903692163803,5,114.0,0.09305349161120183,5,114.0
3990.0,9,67.0,1.763157894736842,8.117722462181595,5,116.0,0.24687486218036714,5,116.0
3995.0,11,117.0,3.25,6.35485152669743,5,136.0,0.028375195878425515,5,136.0
4000.0,7,95.0,2.878787878787879,6.819922511488728,7,169.0,0.13380366359408358,7,169.0
4005.0,9,133.0,4.15625,8.185017413739406,9,207.0,0.0004893450054009811,9,207.0
4010.0,6,86.0,2.774193548387097,10.284835145666873,6,180.0,0.3892534305310919,6,180.0
4015.0,7,118.0,3.6875,9.1988376442184,7,134.0,0.21458884145787768,7,134.0
4020.0,3,7.0,0.23333333333333334,8.834680655731486,1,59.0,0.2642334842760193,1,59.0
4025.0,5,24.0,0.8571428571428571,9.306996807646732,1,10.0,0.5978805164300913,1,10.0
4030.0,6,42.0,1.68,9.700234826641317,2,12.0,0.0004144340882185071,2,12.0
4035.0,7,74.0,2.8461538461538463,9.025659684022356,3,24.0,2.9039423666628815e-05,3,24.0
4040.0,6,102.0,3.923076923076923,7.3497500560825335,2,32.0,0.32328363202961363,2,32.0
4045.0,6,88.0,3.142857142857143,7.980339222860665,2,42.0,0.1682495403316595,2,42.0
4050.0,3,65.0,2.2413793103448274,9.03535618140635,1,32.0,0.06339485250465898,1,32.0
4055.0,3,73.0,2.433333333333333,9.974568612368536,2,59.0,0.4571471017916507,2,59.0
4060.0,1,40.0,1.3793103448275863,8.470207813254689,1,86.0,0.37658970370401124,1,86.0
4065.0,6,60.0,2.0689655172413794,7.697943942708526,5,83.0,0.0006076758092245884,5,83.0
4070.0,6,90.0,3.103448275862069,8.98521380819027,5,115.0,0.206055458011034,5,115.0
4075.0,8,124.0,4.0,7.524530709620537,6,148.0,0.21236011598268495,6,148.0
4080.0,10,152.0,4.75,7.271378386937238,8,177.0,0.1978558186281817,8,177.0
4085.0,4,51.0,1.59375,7.217019568132166,3,110.0,0.2668175115101709,3,110.0
4090.0,7,79.0,2.6333333333333333,8.499035202395616,5,82.0,0.11995618982536753,5,82.0
4095.0,4,61.0,1.8484848484848484,9.504930589550623,2,77.0,0.2077869020149393,2,77.0
4100.0,7,68.0,2.193548387096774,8.19787643592915,5,94.0,0.16229597709141397,5,94.0
4105.0,10,113.0,3.6451612903225805,7.625438099637091,5,119.0,0.22234423590513053,5,119.0
4110.0,11,154.0,4.967741935483871,7.389741226855331,7,178.0,0.17667133185639317,7,178.0
4115.0,15,220.0,6.666666666666667,5.011375480392523,10,196.0,0.114759413265943,10,196.0
4120.0,10,180.0,5.294117647058823,6.334501804683003,8,195.0,0.0939843124852311,8,195.0
4125.0,12,229.0,6.542857142857143,8.655904432407352,9,236.0,0.11284310521555883,9,236.0
4130.0,5,195.0,5.909090909090909,9.429021997189414,4,240.0,0.2541180723350389,4,240.0
4135.0,8,226.0,6.277777777777778,8.25922390967395,7,299.0,0.3070274101523635,7,299.0
4140.0,7,258.0,6.972972972972973,8.384349533990322,5,259.0,0.14101907471197342,5,259.0
4145.0,10,305.0,7.625,9.246515244069311,6,288.0,0.08301197815695237,6,288.0
4150.0,10,159.0,3.7857142857142856,7.983232403834306,6,211.0,0.11896371528371483,6,211.0
4155.0,7,84.0,2.1,7.815561360507536,5,121.0,0.09752270829172369,5,121.0
4160.0,7,103.0,2.575,8.063336521118659,6,84.0,0.23987468447034735,6,84.0
4165.0,6,84.0,2.3333333333333335,8.412617474227536,6,116.0,0.28006219544314254,6,116.0
4170.0,7,115.0,3.1944444444444446,8.966652420392855,7,157.0,0.2505538177995015,7,157.0
4175.0,9,155.0,4.078947368421052,8.491857602804018,9,201.0,0.2318666327160953,9,201.0
4180.0,10,182.0,4.918918918918919,7.518431774483245,9,196.0,0.0727511145322581,9,196.0
4185.0,12,236.0,6.051282051282051,7.775313197295996,11,286.0,0.07326677618288954,11,286.0
4190.0,12,294.0,8.4,7.4048133500048765,12,345.0,0.07364722617347298,12,345.0
4195.0,8,106.0,3.3125,6.931301538905894,6,297.0,0.1977147970491336,6,297.0
4200.0,5,39.0,1.1818181818181819,7.611032930262737,5,182.0,0.21731161191704612,5,182.0
4205.0,9,70.0,1.9444444444444444,8.662298197294113,9,200.0,0.10980731834410401,9,200.0
4210.0,15,132.0,3.5675675675675675,7.427604038596858,14,263.0,0.15496886920198044,14,263.0
4215.0,10,92.0,2.358974358974359,5.545758593334698,9,199.0,0.07554760386441119,9,199.0
4220.0,11,145.0,3.5365853658536586,7.7624349525962835,10,220.0,0.09383367229865837,10,220.0
4225.0,10,183.0,4.6923076923076925,9.276264185178128,10,261.0,0.009968791365378968,10,261.0
4230.0,12,240.0,6.857142857142857,7.024681495098199,11,319.0,0.08278360747655776,11,319.0
4235.0,15,305.0,8.243243243243244,5.273620556492839,12,377.0,0.10140642209821947,12,377.0
4240.0,17,384.0,11.636363636363637,5.474887970240492,14,444.0,0.000932530434513511,14,444.0
4245.0,17,440.0,13.75,4.8911367224513675,14,501.0,0.030712198006650253,14,501.0
4250.0,21,535.0,15.285714285714286,3.75680696565455,15,572.0,0.0001889971691276306,15,572.0
4255.0,18,596.0,16.555555555555557,4.768658837402585,14,623.0,0.0005210044864005242,14,623.0
4260.0,21,693.0,18.72972972972973,4.965571660609157,15,698.0,8.68362072572432e-07,15,698.0
4265.0,9,191.0,4.897435897435898,6.753132253811691,2,500.0,0.199738104326983,2,500.0
4270.0,4,38.0,0.926829268292683,9.117559850432292,1,180.0,0.40375421653918125,1,180.0
4275.0,8,65.0,1.6666666666666667,7.384725671092226,6,209.0,0.21907620453635612,6,209.0
4280.0,13,105.0,2.8378378378378377,6.342174172440043,12,248.0,0.13437763729825347,12,248.0
4285.0,8,95.0,2.375,7.9924122446426775,5,138.0,0.0730897720885346,5,138.0
4290.0,5,108.0,3.0,9.528254790267376,4,121.0,0.3200535397316889,4,121.0
4295.0,5,123.0,3.5142857142857142,8.84987494486102,4,132.0,0.2157222418506795,4,132.0
4300.0,7,156.0,4.333333333333333,8.582953981498893,6,159.0,0.16062253514039,6,159.0
4305.0,10,198.0,5.6571428571428575,7.908695453842507,9,196.0,0.11874524806862334,9,196.0
4310.0,5,45.0,1.3636363636363635,8.322495284577858,4,107.0,0.07989984949045419,4,107.0
4315.0,9,86.0,2.774193548387097,8.959516200333997,4,72.0,0.17950478744685178,4,72.0
4320.0,2,24.0,0.8,9.121529203285174,0,42.0,0.3581320091984309,0,42.0
4325.0,7,47.0,1.6206896551724137,7.179654245345482,1,1.0,0.49515237879641233,1,1.0
4330.0,5,63.0,2.032258064516129,8.468659258028625,1,6.0,6.524964951600699e-06,1,6.0
4335.0,5,88.0,2.838709677419355,9.106499868565704,1,11.0,0.5999819656056075,1,11.0
4340.0,5,87.0,3.107142857142857,7.622715881686226,2,19.0,0.16274540995350925,2,19.0
4345.0,5,59.0,2.107142857142857,8.254714926863334,4,39.0,0.09540545842476837,4,39.0
4350.0,3,22.0,0.8461538461538461,8.515790661728355,3,36.0,0.39520429736119134,3,36.0
4355.0,6,43.0,1.6538461538461537,8.42556702657878,5,39.0,0.3118467643941618,5,39.0
4360.0,8,71.0,2.2903225806451615,8.939957279531555,8,129.0,0.20709299731068112,8,129.0
4365.0,4,22.0,0.6875,6.676864784588347,4,112.0,0.21768729237476492,4,112.0
4370.0,10,57.0,1.7272727272727273,6.147276618254948,7,108.0,0.18219524094610276,7,108.0
4375.0,8,81.0,2.3142857142857145,8.216676989201375,7,122.0,0.1728076174759999,7,122.0
4380.0,9,121.0,3.4571428571428573,8.37752627555641,7,147.0,0.12065281009203069,7,147.0
4385.0,14,183.0,5.382352941176471,6.199890548900554,10,201.0,0.1354091304395422,10,201.0
4390.0,8,65.0,1.8571428571428572,6.866640713854395,5,102.0,0.08731412651450025,5,102.0
4395.0,8,101.0,2.9705882352941178,8.607808498246788,6,68.0,0.1649362278236677,6,68.0
4400.0,8,102.0,2.914285714285714,9.57407914036514,7,102.0,0.19205095650342288,7,102.0
4405.0,2,15.0,0.4411764705882353,9.133048033230061,1,78.0,0.4425287457322254,1,78.0
4410.0,4,30.0,0.8571428571428571,8.683361148182248,3,69.0,0.34279325812115363,3,69.0
4415.0,7,59.0,1.9666666666666666,9.554796121467863,6,93.0,0.17562571705729602,6,93.0
4420.0,10,102.0,3.090909090909091,7.016909136660141,7,128.0,0.1358467674187817,7,128.0
4425.0,12,160.0,5.0,6.288490025414297,8,167.0,0.07889821527905563,8,167.0
4430.0,12,178.0,5.741935483870968,5.80938723839309,10,214.0,0.013605003667474384,10,214.0
4435.0,3,53.0,1.65625,8.11967184486716,3,121.0,0.17655542098575303,3,121.0
4440.0,4,72.0,2.1176470588235294,9.7498024954379,4,73.0,0.13235617071282066,4,73.0
4445.0,3,83.0,2.515151515151515,10.901240298505888,3,125.0,0.30394571962284966,3,125.0
4450.0,5,102.0,3.0,9.344288677628219,5,152.0,0.14131320224290003,5,152.0
4455.0,6,127.0,3.735294117647059,8.795577435658974,6,141.0,0.16436363764004977,6,141.0
4460.0,10,170.0,5.0,8.914188494087696,10,184.0,0.22737205886163242,10,184.0
4465.0,8,193.0,5.216216216216216,7.947101322438372,8,215.0,0.17526527522003693,8,215.0
4470.0,12,248.0,6.526315789473684,7.430985188647873,9,250.0,0.006705848852095094,9,250.0
4475.0,15,316.0,8.31578947368421,6.776690711694095,10,300.0,0.0,10,300.0
4480.0,16,383.0,10.63888888888889,6.387302020337069,10,350.0,0.1522433278024763,10,350.0
4485.0,19,470.0,12.368421052631579,6.21542218241968,11,404.0,0.12306815075803319,11,404.0
4490.0,11,437.0,11.81081081081081,6.166990789323461,8,431.0,0.104741539343423,8,431.0
4495.0,17,500.0,13.157894736842104,5.640844917216972,10,449.0,0.054082711595627414,10,449.0
4500.0,15,542.0,13.897435897435898,5.4683177045077125,12,506.0,0.06520127307654061,12,506.0
4505.0,13,350.0,8.75,7.116492203765252,9,450.0,0.15827964026247124,9,450.0
4510.0,11,142.0,3.9444444444444446,6.7235433387987475,7,338.0,0.1977634243675333,7,338.0
4515.0,5,43.0,1.162162162162162,7.1118446071212995,3,368.0,0.23793167161492332,3,368.0
4520.0,9,76.0,2.054054054054054,6.253446421446783,8,395.0,0.019041952668951666,8,395.0
4525.0,12,109.0,2.7948717948717947,6.827068348247169,11,378.0,0.0856089081848034,11,378.0
4530.0,8,130.0,3.25,7.262077296468756,6,285.0,0.12008296564404856,6,285.0
4535.0,9,107.0,2.8157894736842106,6.924285348847235,7,346.0,0.14477248057518438,7,346.0
4540.0,14,159.0,3.8780487804878048,5.709911288187323,13,397.0,0.11086950621741663,13,397.0
4545.0,16,214.0,5.944444444444445,4.639470531304587,15,407.0,0.016673431807347684,15,407.0
4550.0,12,246.0,6.833333333333333,5.719214432948481,12,355.0,0.11826572055371577,12,355.0
4555.0,14,310.0,7.948717948717949,5.888120746719947,14,376.0,0.06847621734591418,14,376.0
4560.0,17,388.0,10.210526315789474,5.818500278033538,17,414.0,0.01578566856131255,17,414.0
4565.0,13,388.0,10.210526315789474,6.067171289225987,12,428.0,0.08827619329702241,12,428.0
4570.0,14,451.0,11.275,7.424872178309494,11,466.0,0.1294958141324905,11,466.0
4575.0,15,506.0,12.341463414634147,7.016372282692927,14,529.0,0.11589363863687811,14,529.0
4580.0,20,597.0,13.883720930232558,6.445844651668248,18,618.0,0.13719212899625896,18,618.0
4585.0,21,677.0,15.386363636363637,4.124298639533148,17,686.0,0.04525562551059278,17,686.0
4590.0,20,740.0,16.818181818181817,4.576640424009764,20,779.0,2.0424606759256627e-06,20,779.0
4595.0,15,744.0,16.533333333333335,6.802612183504817,15,825.0,0.10463847257446772,15,825.0
4600.0,15,819.0,17.0625,8.222942463604175,15,866.0,0.18320040742664315,15,866.0
4605.0,16,895.0,19.04255319148936,7.3292254036824405,16,943.0,0.03382063930260858,16,943.0
4610.0,19,988.0,20.583333333333332,6.844880320355472,19,1035.0,0.07483552508187762,19,1035.0
4615.0,22,1086.0,22.625,5.522153243243422,22,1129.0,0.07472394433527198,22,1129.0
4620.0,26,1207.0,26.23913043478261,4.944677483908298,26,1250.0,5.770599848297415e-05,26,1250.0
4625.0,26,1334.0,27.791666666666668,5.232488131149413,25,1378.0,0.08640485289987296,25,1378.0
4630.0,21,1357.0,27.14,5.663557068581646,21,1437.0,0.10995171495210652,21,1437.0
4635.0,23,1459.0,28.607843137254903,6.108971855535481,23,1519.0,0.05722568698743582,23,1519.0
4640.0,27,1585.0,29.90566037735849,4.835951114347331,27,1648.0,0.06247248038028371,27,1648.0
4645.0,36,1739.0,31.053571428571427,3.7214240874444973,34,1799.0,0.028305203978988766,34,1799.0
4650.0,31,1823.0,32.55357142857143,3.506028196264087,30,1923.0,0.029092730670435565,30,1923.0
4655.0,35,1980.0,35.357142857142854,3.9440517030917284,35,2045.0,0.01820119090350092,35,2045.0
4660.0,27,2029.0,36.232142857142854,4.8091291404125895,27,2123.0,0.07691752419573464,27,2123.0
4665.0,28,2157.0,38.517857142857146,4.614515927584459,28,2229.0,0.10347441850932754,28,2229.0
4670.0,19,583.0,10.051724137931034,5.1836677309603285,19,1626.0,0.09583222824952203,19,1626.0
4675.0,8,41.0,0.7192982456140351,7.996357655541813,7,662.0,0.18911157039673437,7,662.0
4680.0,9,53.0,1.0392156862745099,8.67245594030402,8,428.0,0.10281412238112105,8,428.0
4685.0,11,67.0,1.34,8.461523914924383,11,467.0,0.18143010966801673,11,467.0
4690.0,15,130.0,2.9545454545454546,7.29670723749845,15,519.0,0.05609936496376361,15,519.0
4695.0,14,197.0,4.804878048780488,6.2790869844769865,14,589.0,0.007014403142837171,14,589.0
4700.0,12,209.0,5.097560975609756,7.2804954217102384,12,619.0,0.03404838409329687,12,619.0
4705.0,15,278.0,6.465116279069767,7.456065244478024,15,678.0,0.00039311525485548245,15,678.0
4710.0,12,329.0,8.024390243902438,6.7808693567426275,12,731.0,0.11961899896674479,12,731.0
4715.0,12,389.0,9.725,7.432967050193705,12,787.0,0.07266632839631126,12,787.0
4720.0,12,449.0,12.135135135135135,7.092365481264321,12,847.0,0.17305567042487527,12,847.0
4725.0,14,515.0,13.205128205128204,6.760123319220491,14,913.0,0.010469728394855871,14,913.0
4730.0,16,593.0,15.205128205128204,6.410339731668781,16,993.0,0.18426367191143064,16,993.0
4735.0,8,134.0,3.35,6.384229567923932,8,656.0,0.1694998602032889,8,656.0
4740.0,8,67.0,1.763157894736842,8.08391111078114,7,162.0,0.16522653985105895,7,162.0
4745.0,7,70.0,1.794871794871795,8.704923745147836,7,173.0,0.08229942482689973,7,173.0
4750.0,13,123.0,3.0,7.62606612781153,11,214.0,0.03417503597369253,11,214.0
4755.0,16,199.0,4.853658536585366,6.086387713703151,14,280.0,5.235414076086002e-06,14,280.0
4760.0,19,285.0,6.951219512195122,5.762250488957328,15,351.0,0.061742040441973164,15,351.0
4765.0,6,100.0,2.5641025641025643,5.91010287563896,4,260.0,0.09454734411265404,4,260.0
4770.0,8,131.0,3.4473684210526314,7.105449290902365,5,203.0,0.13495874796415805,5,203.0
4775.0,11,144.0,3.6923076923076925,8.188010932390803,9,238.0,0.1349751871935101,9,238.0
4780.0,13,204.0,5.230769230769231,7.988869924679987,11,311.0,0.09562563225794088,11,311.0
4785.0,9,214.0,5.219512195121951,7.810053791722277,6,322.0,0.16270446914757605,6,322.0
4790.0,8,219.0,5.214285714285714,7.948375147772696,8,340.0,0.22121703617391092,8,340.0
4795.0,11,266.0,6.82051282051282,8.54169031777905,10,386.0,0.08736139752837656,10,386.0
4800.0,9,307.0,8.078947368421053,8.223729532161247,9,447.0,0.1928608094548055,9,447.0
4805.0,15,370.0,8.80952380952381,6.468511171430338,14,521.0,0.0718939519163661,14,521.0
4810.0,8,48.0,1.1162790697674418,6.709594232312457,7,229.0,0.07010904828561186,7,229.0
4815.0,7,74.0,1.7209302325581395,9.231234616184892,6,83.0,0.31971653393912863,6,83.0
4820.0,8,94.0,2.35,9.897592783097908,8,95.0,0.11343913052265782,8,95.0
4825.0,11,143.0,3.3255813953488373,9.24550469069131,10,142.0,0.1131307656208695,10,142.0
4830.0,12,194.0,4.85,7.664299520000613,11,212.0,0.19226630282704205,11,212.0
4835.0,11,225.0,6.428571428571429,6.6508342602329,10,241.0,0.12299049820688644,10,241.0
4840.0,15,294.0,7.7368421052631575,7.519564530535569,14,305.0,0.11616730744474232,14,305.0
4845.0,8,86.0,2.324324324324324,7.209702464395619,7,235.0,0.1316592333504793,7,235.0
4850.0,11,136.0,3.5789473684210527,7.92330277915637,10,136.0,0.19085843464949534,10,136.0
4855.0,5,67.0,1.763157894736842,9.45584265972855,4,118.0,0.2245467855179427,4,118.0
4860.0,9,104.0,2.810810810810811,7.750790052481616,7,74.0,0.13301710293497457,7,74.0
4865.0,10,142.0,3.9444444444444446,8.482100008400483,8,105.0,7.402307618134245e-05,8,105.0
4870.0,11,160.0,4.571428571428571,7.3610453931047655,8,145.0,5.521496345797522e-07,8,145.0
4875.0,12,216.0,6.0,7.2847719626741805,9,186.0,0.1770660370434005,9,186.0
4880.0,11,232.0,6.628571428571429,7.111439764782242,10,216.0,0.11592872905453822,10,216.0
4885.0,14,278.0,7.513513513513513,5.4526172251605525,14,281.0,0.0838475346561232,14,281.0
4890.0,17,357.0,9.64864864864865,5.682665355140767,17,363.0,0.011458132385047892,17,363.0
4895.0,9,273.0,7.378378378378378,7.537977574258571,9,346.0,0.12031332448580766,9,346.0
4900.0,6,284.0,7.675675675675675,8.017133581866,6,316.0,0.09091556451690284,6,316.0
4905.0,12,150.0,3.8461538461538463,6.956979647222911,8,310.0,0.09528893443197789,8,310.0
4910.0,7,44.0,1.1282051282051282,8.135654795190339,7,224.0,0.18146897598923786,7,224.0
4915.0,10,84.0,2.27027027027027,7.953235084056833,8,159.0,0.17004733343429085,8,159.0
4920.0,9,95.0,2.7941176470588234,7.283697225295609,8,176.0,0.14636409675210688,8,176.0
4925.0,12,152.0,4.606060606060606,7.6982132089069495,11,228.0,0.027287891366329645,11,228.0
4930.0,14,218.0,6.606060606060606,7.503110158476193,12,286.0,0.002260164257398348,12,286.0
4935.0,16,294.0,8.4,5.244618742234528,14,352.0,0.02707530409411026,14,352.0
4940.0,7,88.0,2.3157894736842106,6.330762347975528,6,244.0,0.12619788390484954,6,244.0
4945.0,6,64.0,1.7777777777777777,8.19735239955755,5,141.0,0.10919350777559206,5,141.0
4950.0,4,75.0,2.0833333333333335,9.388526793621393,4,157.0,0.23475792408757065,4,157.0
4955.0,6,104.0,2.888888888888889,10.831573459268894,6,209.0,0.34110543659391673,6,209.0
4960.0,3,104.0,2.736842105263158,10.52931504597404,3,211.0,0.350148254070494,3,211.0
4965.0,7,126.0,3.6,8.640916723472452,7,211.0,0.09402474770483726,7,211.0
4970.0,6,144.0,4.235294117647059,9.025789491856452,5,203.0,0.23223065381666622,5,203.0
4975.0,8,180.0,4.7368421052631575,8.237285820974796,7,230.0,0.15333579475306233,7,230.0
4980.0,12,235.0,6.527777777777778,8.026108452494832,11,280.0,0.09900231311825462,11,280.0
4985.0,10,119.0,3.2162162162162162,7.430059407182526,9,240.0,0.08530339303418905,9,240.0
4990.0,9,95.0,2.5,7.491320210790445,5,136.0,0.17296971348711168,5,136.0
4995.0,6,35.0,0.9210526315789473,7.846878421220502,4,123.0,0.14925920404185916,4,123.0
5000.0,8,48.0,1.2972972972972974,8.270759158584964,5,119.0,0.33030192117321994,5,119.0
5005.0,7,53.0,1.4324324324324325,6.89363229987355,5,140.0,0.16052417889227963,5,140.0
5010.0,10,68.0,1.7,8.025189808040325,8,94.0,0.17621945292367544,8,94.0
